China_Xinjiang_Kalatasi_IA:C1705,0.067156,-0.247789,0.051288,-0.008075,-0.032314,-0.001116,0.011516,0.012461,0.002045,0.000729,-0.023871,-0.007194,0.004311,0.008395,-0.000679,0.00053,-0.009127,-0.005321,0.004525,0.004252,-0.012478,-0.008532,-0.017378,0.002048,-0.003113
China_Xinjiang_Kalatasi_IA:C1706.SG,0.067156,-0.233572,0.044877,-0.011628,-0.041238,-0.014223,0.00564,0.004846,-0.000205,0.002734,-0.020136,-0.010491,-0.001487,0.003578,0.001764,-0.002387,-0.007041,0.003167,0.003645,0.007003,-0.01722,-0.013107,-0.017624,0.002289,-0.000718
Hungary_LateAvar:OBT-106.SG,0.088782,-0.071087,0.03017,-0.007752,-0.019696,-0.01506,0.0047,0.003231,0.000614,-0.00328,-0.023709,-0.004646,0.004014,-0.010735,-0.009636,0.008618,0.007562,-0.005701,0.001257,0.007504,-0.006489,-0.003957,0.000123,0.004097,0.001916
Hungary_LateAvar:OBT-51.SG,0.091058,-0.026404,0.021496,0.001938,-0.01231,-0.011713,0.011516,0.005077,-0.005931,0.007289,-0.008931,0.002698,-0.002825,-0.001651,-0.0019,-0.004773,0.002086,-0.00228,0.005531,0.007003,-0.000998,0.002968,-0.003821,-0.002651,-0.000479
Hungary_LateAvar:SZRV-266.SG,0.052359,-0.312783,0.059962,-0.017119,-0.051086,-0.023148,0.01081,0.01223,-0.00409,0.001276,-0.026145,-0.004196,-0.001635,-0.000688,0.008143,-0.006099,-0.014473,0.003421,0.004274,0.007504,-0.013601,-0.00136,-0.006162,0.003856,0.005029
Hungary_LateAvar:TTSZ-43.SG,0.063741,-0.246774,0.074293,-0.016473,-0.049548,-0.023427,0.020681,0.022153,0.001023,0.005832,-0.011367,0.008992,-0.006987,-0.000826,0.004207,0.005569,0,-0.004814,0.001508,0.003377,-0.025455,0.002349,-0.011092,0.002892,0.002155
China_Xinjiang_Tangbalesayi_Historical_Nomad_oWestEurasian:C789,0.068294,-0.271146,0.065619,0.002584,-0.058472,-0.018686,0.0094,0.019153,-0.001636,-0.002734,-0.013153,0.001649,0.003717,-0.014863,-0.005293,0.003182,0.008214,-0.009628,0.010307,0.015632,-0.008235,0.001607,-0.004437,0.009519,0.001437
Mongolia_Selenge_XiongnuMedieval:UGU006,0.0774,-0.116786,0.032432,0.012274,-0.030775,-0.001116,0.010105,0.007846,-0.02127,-0.020957,-0.013965,-0.001499,0.005946,-0.010597,0.003664,0.00769,-0.01343,0.00266,0.004902,0.004877,-0.016097,-0.000989,-0.006779,-0.006627,0.003832
Hungary_MidAvar_oEastAsiaMedium:KD-16.SG,0.091058,-0.072103,0.036581,-0.003876,-0.028928,-0.012271,0.00141,-0.000231,-0.008795,-0.004556,-0.016888,-0.004346,0.001189,-0.002202,0.000543,0.003713,0.01356,-0.002154,0.007542,0.003126,-0.009483,-0.008408,-0.013311,0.006266,-0.002275
Kazakhstann_OtrarCulture_LIA_o:KNT004,0.067156,-0.136081,0.000754,-0.020026,-0.039392,-0.006136,0.012456,0.012692,-0.01084,-0.00328,-0.015265,-0.005995,0.007582,-0.004542,0.001493,0.005171,-0.006519,-0.000633,0.003771,-0.004002,-0.011605,-0.004451,-0.003204,-0.004579,-0.00012
Hungary_MidLateAvar:ARK-41.SG,0.087644,-0.05687,0.039598,-0.000969,-0.028005,-0.01004,0.00188,0.010615,-0.009408,-0.002187,-0.003735,0.002548,0.000297,-0.004542,-0.009229,0.004508,0.0103,-0.003674,-0.003394,0.005753,-0.01123,0.002844,-0.017748,0.007471,0.006227
Hungary_MidLateAvar:KK2-429.SG,0.063741,-0.255913,0.061094,-0.012274,-0.047701,-0.027331,0.013161,0.02123,0.000205,0.00656,-0.013803,-0.005995,-0.006541,-0.002752,0.006786,-0.001856,0.006519,0.003927,0.000503,0.003377,-0.003494,-0.006801,-0.006409,-0.003253,0.007903
Hungary_SouthTransdanubia_Eavar_1:A1824,0.087644,-0.012186,0.001886,-0.017119,-0.028621,-0.008367,0.00564,0.009692,-0.027611,-0.005285,-0.008769,0.003447,-0.003568,0.00055,0.00285,-0.005436,0.002347,0.005194,0.000126,0.001,-0.007487,0.002844,-0.003081,0.000602,0.003353
Kyrgyzstan_Saka_IA_o:CHK004,0.060326,-0.118817,0.011691,0.001615,-0.044008,-0.000558,0.012221,0.006692,-0.019839,-0.016037,-0.013803,-0.002548,0.005352,-0.017891,0.016151,0.012198,-0.003912,0.000633,-0.005656,-0.002751,-0.006738,-0.007914,0.00456,-0.00241,0.000718
Hungary_Transtisza_EAvar:A1804,0.062603,-0.260991,0.071653,-0.011305,-0.049548,-0.035419,0.017626,0.016384,0.001841,0.004374,-0.014615,-0.004196,-0.000446,-0.002477,0.0019,-0.001856,0.006519,-0.011275,0.001885,0.007629,-0.018842,0.000742,-0.015406,-0.005181,0.003473
Hungary_Transtisza_EAvar:A1805,0.067156,-0.24068,0.057699,-0.020026,-0.05201,-0.027052,0.023031,0.021461,-0.002659,0.007654,-0.012017,0.009292,0.000297,0.002752,0.008279,-0.005038,-0.005867,-0.003294,-0.004777,0.001626,-0.010482,-0.008656,-0.017255,0.012411,-0.007185
Hungary_Transtisza_EAvar:I16744,0.08992,-0.080227,0.032055,0.003876,-0.032621,-0.013108,0.013161,0.011769,-0.011658,-0.002916,-0.007795,0.0003,-0.008474,-0.006606,0.0019,0.004243,-0.001695,-0.003167,0,0.014632,-0.006364,-0.004204,-0.005669,0.002169,-0.005508
Turkey_Ottoman_ArabGraves:I20328,0.086506,-0.027419,-0.000754,-0.030362,-0.032314,-0.011992,0.00658,0.007846,-0.010226,0.000729,-0.006008,0.007943,-0.001933,0.000826,0.003393,-0.001326,-0.007432,0.00266,0.00729,-0.000375,-0.003993,-0.007296,0.000123,0.004097,-0.001317
